stim_word,stim_color,trial_loop.thisRepN,trial_loop.thisTrialN,trial_loop.thisN,trial_loop.thisIndex,welcome_txt.started,welcome_txt.stopped,instructions_txt.started,instructions_txt.stopped,instructions_resp.keys,instructions_resp.rt,instructions_resp.started,instructions_resp.stopped,polygon.started,polygon.stopped,trial_txt.started,trial_txt.stopped,trial_resp.keys,trial_resp.rt,trial_resp.started,trial_resp.stopped,fix_dot.started,fix_dot.stopped,participant,date,expName,psychopyVersion,frameRate,
,,,,,,8.311073908000253,None,11.325128483003937,None,return,0.42571508593391627,11.325128483003937,None,,,,,,,,,,,,2020_Dec_02_1342,stroop,2020.2.9,60.03788317230635,
red,green,0,0,0,18,,,,,,,,,11.774963288102299,None,13.781913611106575,None,left,1.3260401400038972,13.781913611106575,None,15.124422655091621,None,,2020_Dec_02_1342,stroop,2020.2.9,60.03788317230635,
red,red,0,1,1,13,,,,,,,,,,,15.39266715105623,None,right,0.7151905869832262,15.39266715105623,None,16.141110445023514,None,,2020_Dec_02_1342,stroop,2020.2.9,60.03788317230635,
red,red,0,2,2,10,,,,,,,,,,,16.574096677009948,None,left,0.5736759069841355,16.574096677009948,None,17.174085903097875,None,,2020_Dec_02_1342,stroop,2020.2.9,60.03788317230635,
green,red,0,3,3,3,,,,,,,,,,,17.923874119995162,None,left,0.48397830000612885,17.923874119995162,None,18.42477238108404,None,,2020_Dec_02_1342,stroop,2020.2.9,60.03788317230635,
green,red,0,4,4,2,,,,,,,,,,,18.990995201049373,None,right,0.31684568407945335,18.990995201049373,None,19.324750505038537,None,,2020_Dec_02_1342,stroop,2020.2.9,60.03788317230635,
